
Episode 300 finished after 926 time steps with total reward = -9723.00, explorations = 398, exploitations = 451, last epsilon used = 0.8178301806491574.
Episode 400 finished after 413 time steps with total reward = -9727.00, explorations = 46, exploitations = 350, last epsilon used = 0.7587081519483351.
Episode 500 finished after 445 time steps with total reward = -9726.00, explorations = 65, exploitations = 349, last epsilon used = 0.6996475161707122.
Episode 600 finished after 371 time steps with total reward = -9725.00, explorations = 35, exploitations = 318, last epsilon used = 0.647123808418277.
Episode 700 finished after 300 time steps with total reward = -9764.00, explorations = 12, exploitations = 275, last epsilon used = 0.05.
Episode 800 finished after 409 time steps with total reward = -9721.00, explorations = 35, exploitations = 361, last epsilon used = 0.5459091539334175.
Episode 900 finished after 376 time steps with total reward = -9718.00, explorations = 24, exploitations = 340, last epsilon used = 0.5009015368198305.
Episode 0 finished after 745 time steps with total reward = -9727.00, explorations = 357, exploitations = 334, last epsilon used = 1.
Episode 100 finished after 506 time steps with total reward = -9729.00, explorations = 105, exploitations = 360, last epsilon used = 0.925854183751895.
Episode 200 finished after 785 time steps with total reward = -9707.00, explorations = 281, exploitations = 402, last epsilon used = 0.8537822855004553.
Episode 300 finished after 240 time steps with total reward = -9845.00, explorations = 10, exploitations = 217, last epsilon used = 0.05.
Episode 400 finished after 399 time steps with total reward = -9726.00, explorations = 31, exploitations = 346, last epsilon used = 0.724581445483085.
Episode 500 finished after 411 time steps with total reward = -9728.00, explorations = 28, exploitations = 361, last epsilon used = 0.6755716005914124.
Episode 600 finished after 423 time steps with total reward = -9726.00, explorations = 40, exploitations = 364, last epsilon used = 0.6254807928315229.
Episode 700 finished after 410 time steps with total reward = -9718.00, explorations = 37, exploitations = 357, last epsilon used = 0.5785249048906184.
Episode 800 finished after 464 time steps with total reward = -9720.00, explorations = 36, exploitations = 402, last epsilon used = 0.5372398118510032.
Episode 900 finished after 451 time steps with total reward = -9718.00, explorations = 49, exploitations = 384, last epsilon used = 0.49890093407866687.
Episode 0 finished after 371 time steps with total reward = -9725.00, explorations = 39, exploitations = 323, last epsilon used = 1.
Episode 100 finished after 387 time steps with total reward = -9724.00, explorations = 28, exploitations = 339, last epsilon used = 0.925854183751895.
Episode 200 finished after 474 time steps with total reward = -9722.00, explorations = 65, exploitations = 381, last epsilon used = 0.8580640336044925.
Episode 300 finished after 429 time steps with total reward = -9729.00, explorations = 40, exploitations = 366, last epsilon used = 0.8032337005612527.
Episode 400 finished after 408 time steps with total reward = -9723.00, explorations = 32, exploitations = 356, last epsilon used = 0.7549221906868242.
Episode 500 finished after 239 time steps with total reward = -9845.00, explorations = 9, exploitations = 216, last epsilon used = 0.05.
Episode 600 finished after 372 time steps with total reward = -9721.00, explorations = 26, exploitations = 335, last epsilon used = 0.6569087624334999.
Episode 700 finished after 354 time steps with total reward = -9729.00, explorations = 23, exploitations = 317, last epsilon used = 0.6149322608990545.
Episode 800 finished after 382 time steps with total reward = -9723.00, explorations = 20, exploitations = 344, last epsilon used = 0.573338959119908.
Episode 900 finished after 389 time steps with total reward = -9727.00, explorations = 28, exploitations = 345, last epsilon used = 0.5302974457351142.
Episode 0 finished after 523 time steps with total reward = -9729.00, explorations = 147, exploitations = 341, last epsilon used = 1.
Episode 100 finished after 372 time steps with total reward = -9722.00, explorations = 37, exploitations = 327, last epsilon used = 0.9314288037569908.
Episode 200 finished after 393 time steps with total reward = -9728.00, explorations = 56, exploitations = 319, last epsilon used = 0.8701675093639105.
Episode 300 finished after 227 time steps with total reward = -9842.00, explorations = 12, exploitations = 201, last epsilon used = 0.05.
Episode 400 finished after 386 time steps with total reward = -9726.00, explorations = 40, exploitations = 330, last epsilon used = 0.7579494437963867.
Episode 500 finished after 412 time steps with total reward = -9728.00, explorations = 39, exploitations = 354, last epsilon used = 0.6996475161707122.
Episode 600 finished after 406 time steps with total reward = -9727.00, explorations = 33, exploitations = 358, last epsilon used = 0.6503691570122084.
Episode 700 finished after 466 time steps with total reward = -9725.00, explorations = 44, exploitations = 391, last epsilon used = 0.6045616265570569.
Episode 800 finished after 384 time steps with total reward = -9719.00, explorations = 36, exploitations = 337, last epsilon used = 0.5602962074911925.
Episode 900 finished after 620 time steps with total reward = -9684.00, explorations = 143, exploitations = 435, last epsilon used = 0.5161640072477562.
Episode 0 finished after 450 time steps with total reward = -9726.00, explorations = 59, exploitations = 366, last epsilon used = 1.
Episode 100 finished after 310 time steps with total reward = -9760.00, explorations = 15, exploitations = 284, last epsilon used = 0.05.
Episode 200 finished after 413 time steps with total reward = -9725.00, explorations = 46, exploitations = 351, last epsilon used = 0.8658253647948594.
Episode 300 finished after 328 time steps with total reward = -9757.00, explorations = 13, exploitations = 296, last epsilon used = 0.05.
Episode 400 finished after 490 time steps with total reward = -9723.00, explorations = 50, exploitations = 412, last epsilon used = 0.7541672684961374.
Episode 500 finished after 368 time steps with total reward = -9723.00, explorations = 29, exploitations = 319, last epsilon used = 0.7003478640347469.
Episode 600 finished after 342 time steps with total reward = -9768.00, explorations = 23, exploitations = 307, last epsilon used = 0.05.
Episode 700 finished after 753 time steps with total reward = -9685.00, explorations = 226, exploitations = 449, last epsilon used = 0.6009433131399452.
Episode 800 finished after 61 time steps with total reward = -9968.00, explorations = 4, exploitations = 46, last epsilon used = 0.05.
Episode 900 finished after 370 time steps with total reward = -9720.00, explorations = 26, exploitations = 332, last epsilon used = 0.5187525878460405.
Episode 0 finished after 330 time steps with total reward = -9753.00, explorations = 17, exploitations = 296, last epsilon used = 0.05.
Episode 100 finished after 311 time steps with total reward = -9762.00, explorations = 20, exploitations = 277, last epsilon used = 0.05.
Episode 200 finished after 451 time steps with total reward = -9725.00, explorations = 75, exploitations = 357, last epsilon used = 0.8606433826830369.
Episode 300 finished after 387 time steps with total reward = -9726.00, explorations = 40, exploitations = 324, last epsilon used = 0.8016280363938307.
Episode 400 finished after 426 time steps with total reward = -9728.00, explorations = 37, exploitations = 361, last epsilon used = 0.7496535623221505.
Episode 500 finished after 389 time steps with total reward = -9726.00, explorations = 31, exploitations = 347, last epsilon used = 0.6968531211932361.
Episode 600 finished after 421 time steps with total reward = -9726.00, explorations = 35, exploitations = 374, last epsilon used = 0.6503691570122084.
Episode 700 finished after 400 time steps with total reward = -9724.00, explorations = 31, exploitations = 343, last epsilon used = 0.6027497547577038.
Episode 800 finished after 439 time steps with total reward = -9718.00, explorations = 50, exploitations = 366, last epsilon used = 0.5552736652928869.
Episode 900 finished after 417 time steps with total reward = -9722.00, explorations = 33, exploitations = 365, last epsilon used = 0.5156478432405085.
Episode 0 finished after 379 time steps with total reward = -9723.00, explorations = 32, exploitations = 323, last epsilon used = 1.
Episode 100 finished after 390 time steps with total reward = -9723.00, explorations = 37, exploitations = 333, last epsilon used = 0.9295668775782806.
Episode 200 finished after 404 time steps with total reward = -9724.00, explorations = 32, exploitations = 340, last epsilon used = 0.8692973418545467.
Episode 300 finished after 637 time steps with total reward = -9707.00, explorations = 217, exploitations = 364, last epsilon used = 0.8056482291095421.
Episode 400 finished after 434 time steps with total reward = -9725.00, explorations = 45, exploitations = 368, last epsilon used = 0.7399663251239436.
Episode 500 finished after 546 time steps with total reward = -9727.00, explorations = 38, exploitations = 439, last epsilon used = 0.6851009179515178.
Episode 600 finished after 473 time steps with total reward = -9721.00, explorations = 51, exploitations = 392, last epsilon used = 0.6343035511776761.
Episode 700 finished after 385 time steps with total reward = -9724.00, explorations = 41, exploitations = 329, last epsilon used = 0.590808597892234.
Episode 800 finished after 390 time steps with total reward = -9723.00, explorations = 24, exploitations = 348, last epsilon used = 0.5508469925766849.
Episode 900 finished after 415 time steps with total reward = -9723.00, explorations = 33, exploitations = 366, last epsilon used = 0.5110255327241885.
Episode 0 finished after 641 time steps with total reward = -9723.00, explorations = 246, exploitations = 336, last epsilon used = 1.
Episode 100 finished after 383 time steps with total reward = -9723.00, explorations = 41, exploitations = 323, last epsilon used = 0.9314288037569908.
Episode 200 finished after 224 time steps with total reward = -9841.00, explorations = 8, exploitations = 200, last epsilon used = 0.05.
Episode 300 finished after 388 time steps with total reward = -9725.00, explorations = 37, exploitations = 340, last epsilon used = 0.8419067177676068.
Episode 400 finished after 455 time steps with total reward = -9727.00, explorations = 71, exploitations = 348, last epsilon used = 0.784176167005256.
Episode 500 finished after 211 time steps with total reward = -9838.00, explorations = 9, exploitations = 190, last epsilon used = 0.05.
Episode 600 finished after 423 time steps with total reward = -9725.00, explorations = 39, exploitations = 367, last epsilon used = 0.6728733649170395.
Episode 700 finished after 397 time steps with total reward = -9721.00, explorations = 39, exploitations = 341, last epsilon used = 0.6242304567266527.
Episode 800 finished after 58 time steps with total reward = -9965.00, explorations = 4, exploitations = 40, last epsilon used = 0.05.
Episode 900 finished after 405 time steps with total reward = -9727.00, explorations = 29, exploitations = 360, last epsilon used = 0.5345589798201541.
Episode 0 finished after 571 time steps with total reward = -9727.00, explorations = 199, exploitations = 316, last epsilon used = 1.
Episode 100 finished after 302 time steps with total reward = -9759.00, explorations = 16, exploitations = 281, last epsilon used = 0.05.
Episode 200 finished after 359 time steps with total reward = -9753.00, explorations = 17, exploitations = 326, last epsilon used = 0.05.
Episode 300 finished after 474 time steps with total reward = -9725.00, explorations = 84, exploitations = 361, last epsilon used = 0.7960334462988972.
Episode 400 finished after 437 time steps with total reward = -9722.00, explorations = 87, exploitations = 320, last epsilon used = 0.7414484806367364.
Episode 500 finished after 308 time steps with total reward = -9765.00, explorations = 13, exploitations = 287, last epsilon used = 0.05.
Episode 600 finished after 320 time steps with total reward = -9763.00, explorations = 23, exploitations = 287, last epsilon used = 0.05.
Episode 700 finished after 326 time steps with total reward = -9760.00, explorations = 17, exploitations = 299, last epsilon used = 0.05.
Episode 800 finished after 380 time steps with total reward = -9721.00, explorations = 34, exploitations = 327, last epsilon used = 0.5659301095244186.
Episode 900 finished after 483 time steps with total reward = -9701.00, explorations = 85, exploitations = 375, last epsilon used = 0.5213541502668072.
Episode 0 finished after 465 time steps with total reward = -9729.00, explorations = 62, exploitations = 368, last epsilon used = 1.
Episode 100 finished after 727 time steps with total reward = -9731.00, explorations = 331, exploitations = 343, last epsilon used = 0.9314288037569908.
Episode 200 finished after 329 time steps with total reward = -9753.00, explorations = 21, exploitations = 293, last epsilon used = 0.05.
Episode 300 finished after 444 time steps with total reward = -9726.00, explorations = 47, exploitations = 367, last epsilon used = 0.8170123504685082.
Episode 400 finished after 799 time steps with total reward = -9682.00, explorations = 309, exploitations = 417, last epsilon used = 0.7534131012276413.
Episode 500 finished after 802 time steps with total reward = -9687.00, explorations = 277, exploitations = 447, last epsilon used = 0.6926824413362807.
Episode 600 finished after 647 time steps with total reward = -9683.00, explorations = 174, exploitations = 416, last epsilon used = 0.6400409317729626.
Episode 700 finished after 395 time steps with total reward = -9725.00, explorations = 34, exploitations = 343, last epsilon used = 0.5913999978901242.
Episode 800 finished after 431 time steps with total reward = -9723.00, explorations = 61, exploitations = 344, last epsilon used = 0.547550162317433.
Episode 900 finished after 348 time steps with total reward = -9725.00, explorations = 20, exploitations = 316, last epsilon used = 0.505432274117712.
Episode 0 finished after 861 time steps with total reward = -9728.00, explorations = 442, exploitations = 351, last epsilon used = 1.
Episode 100 finished after 222 time steps with total reward = -9841.00, explorations = 13, exploitations = 189, last epsilon used = 0.05.
Episode 200 finished after 357 time steps with total reward = -9729.00, explorations = 25, exploitations = 314, last epsilon used = 0.857205969570888.
Episode 300 finished after 291 time steps with total reward = -9753.00, explorations = 12, exploitations = 271, last epsilon used = 0.05.
Episode 400 finished after 381 time steps with total reward = -9727.00, explorations = 33, exploitations = 332, last epsilon used = 0.737010896662273.
Episode 500 finished after 385 time steps with total reward = -9726.00, explorations = 23, exploitations = 349, last epsilon used = 0.6844158170335664.
Episode 600 finished after 380 time steps with total reward = -9726.00, explorations = 28, exploitations = 337, last epsilon used = 0.6394008908411897.
Episode 700 finished after 380 time steps with total reward = -9727.00, explorations = 26, exploitations = 341, last epsilon used = 0.5931777522066654.
Episode 800 finished after 419 time steps with total reward = -9755.00, explorations = 20, exploitations = 371, last epsilon used = 0.05.
Episode 900 finished after 354 time steps with total reward = -9753.00, explorations = 22, exploitations = 314, last epsilon used = 0.05.
Episode 0 finished after 367 time steps with total reward = -9753.00, explorations = 21, exploitations = 321, last epsilon used = 0.05.
Episode 100 finished after 687 time steps with total reward = -9729.00, explorations = 266, exploitations = 374, last epsilon used = 0.9286373107007023.
Episode 200 finished after 385 time steps with total reward = -9726.00, explorations = 57, exploitations = 305, last epsilon used = 0.857205969570888.
Episode 300 finished after 479 time steps with total reward = -9722.00, explorations = 91, exploitations = 349, last epsilon used = 0.7960334462988972.
Episode 400 finished after 377 time steps with total reward = -9722.00, explorations = 38, exploitations = 325, last epsilon used = 0.7392263587988196.
Episode 500 finished after 340 time steps with total reward = -9761.00, explorations = 24, exploitations = 297, last epsilon used = 0.05.
Episode 600 finished after 371 time steps with total reward = -9720.00, explorations = 35, exploitations = 325, last epsilon used = 0.6305072317473174.
Episode 700 finished after 326 time steps with total reward = -9761.00, explorations = 10, exploitations = 294, last epsilon used = 0.05.
Episode 800 finished after 330 time steps with total reward = -9762.00, explorations = 18, exploitations = 297, last epsilon used = 0.05.
Episode 900 finished after 413 time steps with total reward = -9715.00, explorations = 20, exploitations = 375, last epsilon used = 0.5079670346979859.
Episode 0 finished after 818 time steps with total reward = -9730.00, explorations = 423, exploitations = 297, last epsilon used = 1.
Episode 100 finished after 537 time steps with total reward = -9727.00, explorations = 151, exploitations = 359, last epsilon used = 0.9277086733900016.
Episode 200 finished after 395 time steps with total reward = -9725.00, explorations = 39, exploitations = 342, last epsilon used = 0.8615048875706075.
Episode 300 finished after 349 time steps with total reward = -9763.00, explorations = 21, exploitations = 321, last epsilon used = 0.05.
Episode 400 finished after 331 time steps with total reward = -9764.00, explorations = 18, exploitations = 296, last epsilon used = 0.05.
Episode 500 finished after 407 time steps with total reward = -9727.00, explorations = 30, exploitations = 356, last epsilon used = 0.6940698870404746.
Episode 600 finished after 374 time steps with total reward = -9726.00, explorations = 28, exploitations = 334, last epsilon used = 0.6438946541462667.
Episode 700 finished after 336 time steps with total reward = -9760.00, explorations = 13, exploitations = 310, last epsilon used = 0.05.
Episode 800 finished after 157 time steps with total reward = -9885.00, explorations = 14, exploitations = 135, last epsilon used = 0.05.
Episode 900 finished after 403 time steps with total reward = -9724.00, explorations = 28, exploitations = 351, last epsilon used = 0.5171978858215134.
Episode 0 finished after 435 time steps with total reward = -9728.00, explorations = 99, exploitations = 301, last epsilon used = 1.
Episode 100 finished after 859 time steps with total reward = -9729.00, explorations = 419, exploitations = 351, last epsilon used = 0.9230793978373364.
Episode 200 finished after 481 time steps with total reward = -9726.00, explorations = 50, exploitations = 392, last epsilon used = 0.8554924148377159.
Episode 300 finished after 376 time steps with total reward = -9725.00, explorations = 35, exploitations = 329, last epsilon used = 0.7920612314455105.
Episode 400 finished after 242 time steps with total reward = -9841.00, explorations = 12, exploitations = 214, last epsilon used = 0.05.
Episode 500 finished after 382 time steps with total reward = -9727.00, explorations = 27, exploitations = 340, last epsilon used = 0.680319574690566.
Episode 600 finished after 480 time steps with total reward = -9727.00, explorations = 84, exploitations = 363, last epsilon used = 0.6305072317473174.
Episode 700 finished after 374 time steps with total reward = -9724.00, explorations = 25, exploitations = 336, last epsilon used = 0.5884489059896089.
Episode 800 finished after 375 time steps with total reward = -9720.00, explorations = 25, exploitations = 336, last epsilon used = 0.5404745629114154.
Episode 900 finished after 343 time steps with total reward = -9759.00, explorations = 17, exploitations = 316, last epsilon used = 0.05.
Episode 0 finished after 316 time steps with total reward = -9764.00, explorations = 14, exploitations = 291, last epsilon used = 0.05.
Episode 100 finished after 414 time steps with total reward = -9721.00, explorations = 47, exploitations = 347, last epsilon used = 0.9304973749532338.
Episode 200 finished after 153 time steps with total reward = -9883.00, explorations = 5, exploitations = 141, last epsilon used = 0.05.
Episode 300 finished after 321 time steps with total reward = -9768.00, explorations = 25, exploitations = 277, last epsilon used = 0.05.
Episode 400 finished after 572 time steps with total reward = -9683.00, explorations = 138, exploitations = 388, last epsilon used = 0.7421906713080445.
Episode 500 finished after 370 time steps with total reward = -9722.00, explorations = 41, exploitations = 313, last epsilon used = 0.6844158170335664.
Episode 600 finished after 1871 time steps with total reward = 10422.00, explorations = 780, exploitations = 818, last epsilon used = 0.632402542800493.
Episode 700 finished after 1510 time steps with total reward = 10422.00, explorations = 585, exploitations = 732, last epsilon used = 0.5837577583990794.
Episode 800 finished after 370 time steps with total reward = -9723.00, explorations = 28, exploitations = 335, last epsilon used = 0.534024420840334.
Episode 900 finished after 460 time steps with total reward = -9700.00, explorations = 50, exploitations = 385, last epsilon used = 0.4929469408197278.
Episode 0 finished after 413 time steps with total reward = -9725.00, explorations = 48, exploitations = 340, last epsilon used = 1.
Episode 100 finished after 419 time steps with total reward = -9725.00, explorations = 46, exploitations = 360, last epsilon used = 0.9102399514140735.
Episode 200 finished after 462 time steps with total reward = -9725.00, explorations = 45, exploitations = 393, last epsilon used = 0.838544138970058.
Episode 300 finished after 395 time steps with total reward = -9725.00, explorations = 37, exploitations = 332, last epsilon used = 0.7701803374578359.
Episode 400 finished after 647 time steps with total reward = -9686.00, explorations = 194, exploitations = 412, last epsilon used = 0.7116492513781133.
Episode 500 finished after 403 time steps with total reward = -9719.00, explorations = 28, exploitations = 356, last epsilon used = 0.6641783033340387.
Episode 600 finished after 401 time steps with total reward = -9727.00, explorations = 20, exploitations = 351, last epsilon used = 0.6124762189899097.
Episode 700 finished after 59 time steps with total reward = -9963.00, explorations = 5, exploitations = 44, last epsilon used = 0.05.
Episode 800 finished after 381 time steps with total reward = -9716.00, explorations = 27, exploitations = 341, last epsilon used = 0.5287081437599487.
Episode 900 finished after 401 time steps with total reward = -9727.00, explorations = 34, exploitations = 349, last epsilon used = 0.4865769398194536.
Episode 0 finished after 407 time steps with total reward = -9724.00, explorations = 39, exploitations = 339, last epsilon used = 1.
Episode 100 finished after 330 time steps with total reward = -9758.00, explorations = 20, exploitations = 299, last epsilon used = 0.05.
Episode 200 finished after 538 time steps with total reward = -9708.00, explorations = 125, exploitations = 379, last epsilon used = 0.8580640336044925.
Episode 300 finished after 555 time steps with total reward = -9707.00, explorations = 148, exploitations = 375, last epsilon used = 0.8040377382995522.
Episode 400 finished after 298 time steps with total reward = -9755.00, explorations = 6, exploitations = 282, last epsilon used = 0.05.
Episode 500 finished after 296 time steps with total reward = -9755.00, explorations = 11, exploitations = 276, last epsilon used = 0.05.
Episode 600 finished after 349 time steps with total reward = -9723.00, explorations = 16, exploitations = 321, last epsilon used = 0.6575663287622622.
Episode 700 finished after 373 time steps with total reward = -9717.00, explorations = 37, exploitations = 330, last epsilon used = 0.6106406271491208.
Episode 800 finished after 377 time steps with total reward = -9720.00, explorations = 28, exploitations = 342, last epsilon used = 0.5653641794148941.
Episode 900 finished after 240 time steps with total reward = -9846.00, explorations = 16, exploitations = 205, last epsilon used = 0.05.
Episode 0 finished after 380 time steps with total reward = -9724.00, explorations = 26, exploitations = 342, last epsilon used = 1.
Episode 100 finished after 400 time steps with total reward = -9724.00, explorations = 24, exploitations = 366, last epsilon used = 0.9175547491935327.
Episode 200 finished after 481 time steps with total reward = -9723.00, explorations = 108, exploitations = 342, last epsilon used = 0.8520755747117399.
Episode 300 finished after 392 time steps with total reward = -9725.00, explorations = 16, exploitations = 351, last epsilon used = 0.05.
Episode 400 finished after 317 time steps with total reward = -9755.00, explorations = 14, exploitations = 288, last epsilon used = 0.05.
Episode 500 finished after 370 time steps with total reward = -9723.00, explorations = 23, exploitations = 331, last epsilon used = 0.6830476698153162.
Episode 600 finished after 356 time steps with total reward = -9721.00, explorations = 23, exploitations = 325, last epsilon used = 0.6311383701174348.
Episode 700 finished after 1216 time steps with total reward = 10422.00, explorations = 415, exploitations = 643, last epsilon used = 0.5831740006406804.
Episode 800 finished after 510 time steps with total reward = -9688.00, explorations = 84, exploitations = 388, last epsilon used = 0.54427306365317.
Episode 900 finished after 228 time steps with total reward = -9844.00, explorations = 15, exploitations = 202, last epsilon used = 0.05.
Episode 0 finished after 326 time steps with total reward = -9760.00, explorations = 20, exploitations = 292, last epsilon used = 0.05.
Episode 100 finished after 506 time steps with total reward = -9705.00, explorations = 137, exploitations = 331, last epsilon used = 0.9267809647166116.
Episode 200 finished after 986 time steps with total reward = -9687.00, explorations = 477, exploitations = 414, last epsilon used = 0.8554924148377159.
Episode 300 finished after 589 time steps with total reward = -9700.00, explorations = 129, exploitations = 425, last epsilon used = 0.7984263308107633.
Episode 400 finished after 386 time steps with total reward = -9722.00, explorations = 18, exploitations = 358, last epsilon used = 0.7421906713080445.
Episode 500 finished after 172 time steps with total reward = -9889.00, explorations = 9, exploitations = 151, last epsilon used = 0.05.
Episode 600 finished after 387 time steps with total reward = -9754.00, explorations = 19, exploitations = 322, last epsilon used = 0.05.
Episode 700 finished after 230 time steps with total reward = -9846.00, explorations = 12, exploitations = 201, last epsilon used = 0.05.
Episode 800 finished after 323 time steps with total reward = -9760.00, explorations = 16, exploitations = 296, last epsilon used = 0.05.
Episode 900 finished after 1082 time steps with total reward = 10422.00, explorations = 311, exploitations = 647, last epsilon used = 0.5156478432405085.
Episode 0 finished after 308 time steps with total reward = -9761.00, explorations = 9, exploitations = 290, last epsilon used = 0.05.
Episode 100 finished after 548 time steps with total reward = -9717.00, explorations = 92, exploitations = 416, last epsilon used = 0.9521577859830145.
Episode 200 finished after 367 time steps with total reward = -9753.00, explorations = 15, exploitations = 321, last epsilon used = 0.05.
Episode 300 finished after 304 time steps with total reward = -9756.00, explorations = 11, exploitations = 283, last epsilon used = 0.05.
Episode 400 finished after 398 time steps with total reward = -9708.00, explorations = 33, exploitations = 344, last epsilon used = 0.7944421754397457.
Episode 500 finished after 407 time steps with total reward = -9702.00, explorations = 50, exploitations = 347, last epsilon used = 0.7481550048510686.
Episode 600 finished after 323 time steps with total reward = -9757.00, explorations = 16, exploitations = 294, last epsilon used = 0.05.
Episode 700 finished after 420 time steps with total reward = -9716.00, explorations = 25, exploitations = 377, last epsilon used = 0.6675091808180759.
Episode 800 finished after 1129 time steps with total reward = -9664.00, explorations = 387, exploitations = 584, last epsilon used = 0.6173981515854621.
Episode 900 finished after 574 time steps with total reward = -9681.00, explorations = 125, exploitations = 417, last epsilon used = 0.5791040088995179.
Episode 0 finished after 754 time steps with total reward = -9699.00, explorations = 320, exploitations = 379, last epsilon used = 1.
Episode 100 finished after 397 time steps with total reward = -9714.00, explorations = 24, exploitations = 365, last epsilon used = 0.9360999518731578.
Episode 200 finished after 1712 time steps with total reward = -9688.00, explorations = 960, exploitations = 506, last epsilon used = 0.8701675093639105.
Episode 300 finished after 305 time steps with total reward = -9756.00, explorations = 11, exploitations = 287, last epsilon used = 0.05.
Episode 400 finished after 307 time steps with total reward = -9753.00, explorations = 13, exploitations = 286, last epsilon used = 0.05.
Episode 500 finished after 587 time steps with total reward = -9684.00, explorations = 144, exploitations = 402, last epsilon used = 0.7066826263699144.
Episode 600 finished after 677 time steps with total reward = -9676.00, explorations = 174, exploitations = 429, last epsilon used = 0.6742211329618302.
Episode 700 finished after 346 time steps with total reward = -9758.00, explorations = 14, exploitations = 318, last epsilon used = 0.05.
Episode 800 finished after 378 time steps with total reward = -9716.00, explorations = 20, exploitations = 344, last epsilon used = 0.05.
Episode 900 finished after 392 time steps with total reward = -9714.00, explorations = 19, exploitations = 359, last epsilon used = 0.5491961035890855.
Episode 0 finished after 349 time steps with total reward = -9719.00, explorations = 20, exploitations = 322, last epsilon used = 0.05.
Episode 100 finished after 393 time steps with total reward = -9723.00, explorations = 17, exploitations = 356, last epsilon used = 0.05.
Episode 200 finished after 485 time steps with total reward = -9710.00, explorations = 104, exploitations = 347, last epsilon used = 0.9093297114626595.
Episode 300 finished after 792 time steps with total reward = -9701.00, explorations = 291, exploitations = 445, last epsilon used = 0.8684280445126921.
Episode 400 finished after 520 time steps with total reward = -9683.00, explorations = 103, exploitations = 391, last epsilon used = 0.8285367691502946.
Episode 500 finished after 312 time steps with total reward = -9763.00, explorations = 12, exploitations = 287, last epsilon used = 0.05.
Episode 600 finished after 388 time steps with total reward = -9720.00, explorations = 14, exploitations = 352, last epsilon used = 0.05.
Episode 700 finished after 373 time steps with total reward = -9728.00, explorations = 15, exploitations = 335, last epsilon used = 0.05.
Episode 800 finished after 349 time steps with total reward = -9759.00, explorations = 28, exploitations = 309, last epsilon used = 0.05.
Episode 900 finished after 432 time steps with total reward = -9697.00, explorations = 42, exploitations = 377, last epsilon used = 0.6336692476264985.
Episode 0 finished after 1170 time steps with total reward = -9691.00, explorations = 664, exploitations = 344, last epsilon used = 1.
Episode 100 finished after 633 time steps with total reward = -9746.00, explorations = 27, exploitations = 484, last epsilon used = 0.05.
Episode 200 finished after 407 time steps with total reward = -9712.00, explorations = 43, exploitations = 347, last epsilon used = 0.8842092457380019.
Episode 300 finished after 377 time steps with total reward = -9753.00, explorations = 19, exploitations = 341, last epsilon used = 0.05.
Episode 400 finished after 395 time steps with total reward = -9723.00, explorations = 22, exploitations = 355, last epsilon used = 0.05.
Episode 500 finished after 396 time steps with total reward = -9723.00, explorations = 21, exploitations = 352, last epsilon used = 0.05.
Episode 600 finished after 573 time steps with total reward = -9684.00, explorations = 130, exploitations = 410, last epsilon used = 0.6810005752658319.
Episode 700 finished after 595 time steps with total reward = -9681.00, explorations = 129, exploitations = 409, last epsilon used = 0.6305072317473174.
Episode 800 finished after 329 time steps with total reward = -9756.00, explorations = 22, exploitations = 286, last epsilon used = 0.05.
Episode 900 finished after 307 time steps with total reward = -9759.00, explorations = 8, exploitations = 286, last epsilon used = 0.05.
Episode 0 finished after 296 time steps with total reward = -9753.00, explorations = 10, exploitations = 274, last epsilon used = 0.05.
Episode 100 finished after 298 time steps with total reward = -9759.00, explorations = 20, exploitations = 274, last epsilon used = 0.05.
Episode 200 finished after 334 time steps with total reward = -9755.00, explorations = 20, exploitations = 307, last epsilon used = 0.05.
Episode 300 finished after 936 time steps with total reward = -9677.00, explorations = 377, exploitations = 463, last epsilon used = 0.8137491998735046.
Episode 400 finished after 223 time steps with total reward = -9845.00, explorations = 16, exploitations = 188, last epsilon used = 0.05.
Episode 500 finished after 602 time steps with total reward = -9697.00, explorations = 137, exploitations = 436, last epsilon used = 0.7059759437435444.
Episode 600 finished after 387 time steps with total reward = -9720.00, explorations = 18, exploitations = 353, last epsilon used = 0.05.
Episode 700 finished after 486 time steps with total reward = -9686.00, explorations = 81, exploitations = 374, last epsilon used = 0.6094199565354498.
Episode 800 finished after 598 time steps with total reward = -9679.00, explorations = 88, exploitations = 467, last epsilon used = 0.5676313011014509.
Episode 900 finished after 1261 time steps with total reward = 10422.00, explorations = 414, exploitations = 692, last epsilon used = 0.5260698848381481.
Episode 0 finished after 651 time steps with total reward = 10422.00, explorations = 33, exploitations = 565, last epsilon used = 0.05.
Episode 100 finished after 603 time steps with total reward = 10422.00, explorations = 21, exploitations = 549, last epsilon used = 0.05.
Episode 200 finished after 399 time steps with total reward = -9696.00, explorations = 16, exploitations = 375, last epsilon used = 0.05.
Episode 300 finished after 590 time steps with total reward = 10422.00, explorations = 31, exploitations = 553, last epsilon used = 0.05.
Episode 400 finished after 538 time steps with total reward = 10422.00, explorations = 21, exploitations = 507, last epsilon used = 0.05.
Episode 500 finished after 388 time steps with total reward = -9695.00, explorations = 12, exploitations = 362, last epsilon used = 0.05.
Episode 600 finished after 123 time steps with total reward = -9926.00, explorations = 3, exploitations = 108, last epsilon used = 0.05.
Episode 700 finished after 248 time steps with total reward = -9845.00, explorations = 19, exploitations = 215, last epsilon used = 0.05.
Episode 800 finished after 431 time steps with total reward = -9698.00, explorations = 22, exploitations = 387, last epsilon used = 0.05.
